# 12C16O photoabsorption. 300K. Generated by Alan Heays 2016-04-21.
# wavelength(nm) cross_section(cm2)
90.84280 -5.51825e-18
90.84290 -7.09080e-18
90.84300 3.75751e-19
90.84310 8.64538e-18
90.84320 3.58555e-18
90.84330 6.07242e-19
90.84340 3.54278e-18
90.84350 9.91618e-18
90.84360 2.77651e-17
90.84370 4.13531e-17
90.84380 2.89753e-17
90.84390 3.55517e-18
90.84400 -3.02418e-18
90.84410 7.93692e-18
90.84420 9.41628e-18
90.84430 -1.55626e-19
90.84440 -4.42879e-18
90.84450 4.10580e-18
90.84460 1.39126e-17
90.84470 8.61579e-18
90.84480 -4.89833e-18
90.84490 -8.81664e-18
90.84500 8.85220e-19
90.84510 1.13762e-17
90.84520 8.38037e-18
90.84530 -1.37808e-18
90.84540 -3.63470e-18
90.84550 3.10244e-18
90.84560 1.23040e-17
90.84570 1.76733e-17
90.84580 1.46732e-17
90.84590 7.54951e-18
90.84600 9.65468e-18
90.84610 2.06927e-17
90.84620 3.42528e-17
90.84630 4.89320e-17
90.84640 5.43139e-17
90.84650 5.49816e-17
90.84660 6.43621e-17
90.84670 7.20703e-17
90.84680 6.65368e-17
90.84690 5.31536e-17
90.84700 4.10545e-17
90.84710 3.49890e-17
90.84720 3.34642e-17
90.84730 2.93428e-17
90.84740 2.12228e-17
90.84750 1.46365e-17
90.84760 1.58755e-17
90.84770 2.15505e-17
90.84780 2.08982e-17
90.84790 1.66620e-17
90.84800 1.58631e-17
90.84810 1.58474e-17
90.84820 1.83019e-17
90.84830 2.62360e-17
90.84840 3.52848e-17
90.84850 3.67949e-17
90.84860 3.02854e-17
90.84870 3.25819e-17
90.84880 4.21442e-17
90.84890 4.58651e-17
90.84900 5.21718e-17
90.84910 6.18897e-17
90.84920 6.46155e-17
90.84930 6.43289e-17
90.84940 7.55402e-17
90.84950 9.38813e-17
90.84960 1.04105e-16
90.84970 1.09207e-16
90.84980 1.09423e-16
90.84990 1.03907e-16
90.85000 1.01855e-16
90.85010 9.62815e-17
90.85020 8.69514e-17
90.85030 8.00707e-17
90.85040 7.20065e-17
90.85050 6.31459e-17
90.85060 5.36984e-17
90.85070 4.47195e-17
90.85080 4.92976e-17
90.85090 7.33181e-17
90.85100 9.31041e-17
90.85110 9.02023e-17
90.85120 7.25252e-17
90.85130 4.81929e-17
90.85140 3.56944e-17
90.85150 3.46986e-17
90.85160 2.92198e-17
90.85170 3.11273e-17
90.85180 3.41851e-17
90.85190 3.48392e-17
90.85200 4.04117e-17
90.85210 3.69896e-17
90.85220 3.29531e-17
90.85230 3.93824e-17
90.85240 5.67114e-17
90.85250 7.79004e-17
90.85260 7.80192e-17
90.85270 6.62710e-17
90.85280 5.55263e-17
90.85290 4.68921e-17
90.85300 5.12720e-17
90.85310 5.63896e-17
90.85320 5.70538e-17
90.85330 5.99859e-17
90.85340 5.90938e-17
90.85350 5.09534e-17
90.85360 4.03540e-17
90.85370 3.48436e-17
90.85380 3.48172e-17
90.85390 4.60370e-17
90.85400 5.84883e-17
90.85410 4.96479e-17
90.85420 3.91359e-17
90.85430 4.20032e-17
90.85440 5.39582e-17
90.85450 6.58492e-17
90.85460 6.30299e-17
90.85470 5.91075e-17
90.85480 5.83444e-17
90.85490 5.32261e-17
90.85500 5.47172e-17
90.85510 6.14854e-17
90.85520 6.74426e-17
90.85530 6.40434e-17
90.85540 5.93321e-17
90.85550 6.51345e-17
90.85560 6.61141e-17
90.85570 6.82470e-17
90.85580 7.48602e-17
90.85590 7.42380e-17
90.85600 7.43822e-17
90.85610 7.77451e-17
90.85620 8.26746e-17
90.85630 8.51186e-17
90.85640 8.34651e-17
90.85650 8.28539e-17
90.85660 7.84801e-17
90.85670 7.58332e-17
90.85680 7.80141e-17
90.85690 8.75796e-17
90.85700 1.10202e-16
90.85710 1.30527e-16
90.85720 1.35403e-16
90.85730 1.28881e-16
90.85740 1.32998e-16
90.85750 1.49261e-16
90.85760 1.50864e-16
90.85770 1.45792e-16
90.85780 1.41158e-16
90.85790 1.39790e-16
90.85800 1.53800e-16
90.85810 1.66267e-16
90.85820 1.69403e-16
90.85830 1.67953e-16
90.85840 1.70367e-16
90.85850 1.81761e-16
90.85860 1.76317e-16
90.85870 1.63112e-16
90.85880 1.63172e-16
90.85890 1.54113e-16
90.85900 1.35300e-16
90.85910 1.17638e-16
90.85920 1.04304e-16
90.85930 1.05881e-16
90.85940 1.19479e-16
90.85950 1.34705e-16
90.85960 1.43974e-16
90.85970 1.47584e-16
90.85980 1.50510e-16
90.85990 1.54802e-16
90.86000 1.68227e-16
90.86010 1.93338e-16
90.86020 2.06864e-16
90.86030 2.00557e-16
90.86040 1.87011e-16
90.86050 1.64812e-16
90.86060 1.53926e-16
90.86070 1.71269e-16
90.86080 1.81856e-16
90.86090 1.76590e-16
90.86100 1.66419e-16
90.86110 1.49851e-16
90.86120 1.45706e-16
90.86130 1.48292e-16
90.86140 1.42530e-16
90.86150 1.41193e-16
90.86160 1.46147e-16
90.86170 1.48852e-16
90.86180 1.35067e-16
90.86190 1.11678e-16
90.86200 1.09425e-16
90.86210 1.22945e-16
90.86220 1.26851e-16
90.86230 1.13168e-16
90.86240 9.17945e-17
90.86250 8.45866e-17
90.86260 9.34306e-17
90.86270 1.03514e-16
90.86280 1.04698e-16
90.86290 9.20739e-17
90.86300 8.39747e-17
90.86310 9.21540e-17
90.86320 9.68527e-17
90.86330 9.20891e-17
90.86340 9.52820e-17
90.86350 1.03714e-16
90.86360 9.98258e-17
90.86370 9.05881e-17
90.86380 9.19330e-17
90.86390 9.62878e-17
90.86400 9.85439e-17
90.86410 1.03117e-16
90.86420 1.03233e-16
90.86430 1.00526e-16
90.86440 1.04610e-16
90.86450 1.08957e-16
90.86460 1.03656e-16
90.86470 9.43577e-17
90.86480 9.46894e-17
90.86490 1.05460e-16
90.86500 1.19196e-16
90.86510 1.43151e-16
90.86520 1.68865e-16
90.86530 1.68932e-16
90.86540 1.48956e-16
90.86550 1.29399e-16
90.86560 1.13829e-16
90.86570 1.08518e-16
90.86580 1.13089e-16
90.86590 1.16523e-16
90.86600 1.16477e-16
90.86610 1.14447e-16
90.86620 1.11539e-16
90.86630 1.09840e-16
90.86640 1.08526e-16
90.86650 1.13167e-16
90.86660 1.17918e-16
90.86670 1.05727e-16
90.86680 9.37534e-17
90.86690 9.89649e-17
90.86700 1.04198e-16
90.86710 1.04452e-16
90.86720 1.00789e-16
90.86730 9.20530e-17
90.86740 8.71626e-17
90.86750 9.02694e-17
90.86760 9.72318e-17
90.86770 9.48673e-17
90.86780 8.18217e-17
90.86790 7.89916e-17
90.86800 8.06002e-17
90.86810 7.76682e-17
90.86820 8.10875e-17
90.86830 8.17188e-17
90.86840 8.03441e-17
90.86850 8.45124e-17
90.86860 7.80864e-17
90.86870 6.49550e-17
90.86880 6.06951e-17
90.86890 6.32000e-17
90.86900 6.73122e-17
90.86910 6.83832e-17
90.86920 6.87649e-17
90.86930 7.14827e-17
90.86940 7.07626e-17
90.86950 6.51303e-17
90.86960 5.61890e-17
90.86970 4.62931e-17
90.86980 3.76529e-17
90.86990 3.34112e-17
90.87000 3.82658e-17
90.87010 4.82002e-17
90.87020 5.31795e-17
90.87030 5.28386e-17
90.87040 5.22980e-17
90.87050 4.96091e-17
90.87060 4.14610e-17
90.87070 3.24230e-17
90.87080 2.49276e-17
90.87090 1.92968e-17
90.87100 2.14032e-17
90.87110 2.79639e-17
90.87120 2.81314e-17
90.87130 2.44186e-17
90.87140 2.62791e-17
90.87150 3.87199e-17
90.87160 6.17015e-17
90.87170 8.03413e-17
90.87180 7.37593e-17
90.87190 4.61245e-17
90.87200 2.56938e-17
90.87210 2.38710e-17
90.87220 2.83804e-17
90.87230 2.74170e-17
90.87240 1.99588e-17
90.87250 1.58149e-17
90.87260 1.88469e-17
90.87270 2.24683e-17
90.87280 2.56010e-17
90.87290 2.67729e-17
90.87300 2.05059e-17
90.87310 1.64778e-17
90.87320 2.28487e-17
90.87330 2.95984e-17
90.87340 2.90651e-17
90.87350 2.69418e-17
90.87360 2.78455e-17
90.87370 3.22239e-17
90.87380 3.39795e-17
90.87390 3.11847e-17
90.87400 3.39315e-17
90.87410 3.63281e-17
90.87420 3.11833e-17
90.87430 3.22051e-17
90.87440 3.49625e-17
90.87450 3.34444e-17
90.87460 3.78989e-17
90.87470 4.50215e-17
90.87480 4.89171e-17
90.87490 4.32151e-17
90.87500 3.05537e-17
90.87510 2.97548e-17
90.87520 3.91942e-17
90.87530 4.40470e-17
90.87540 4.28456e-17
90.87550 3.76921e-17
90.87560 3.53030e-17
90.87570 3.83855e-17
90.87580 4.18620e-17
90.87590 4.14933e-17
90.87600 3.67092e-17
90.87610 3.45666e-17
90.87620 3.28670e-17
90.87630 2.84355e-17
90.87640 2.90239e-17
90.87650 3.00666e-17
90.87660 2.70128e-17
90.87670 2.59580e-17
90.87680 2.19585e-17
90.87690 1.53873e-17
90.87700 2.04859e-17
90.87710 2.72765e-17
90.87720 2.33623e-17
90.87730 1.87570e-17
90.87740 1.68507e-17
90.87750 1.99890e-17
90.87760 2.47836e-17
90.87770 1.66487e-17
90.87780 6.76856e-18
90.87790 7.74138e-18
90.87800 1.32460e-17
90.87810 1.92686e-17
90.87820 2.71636e-17
90.87830 4.46571e-17
90.87840 5.76105e-17
90.87850 4.48175e-17
90.87860 1.95396e-17
90.87870 6.98376e-18
90.87880 1.27828e-17
90.87890 2.18370e-17
90.87900 2.46121e-17
90.87910 2.43294e-17
90.87920 2.62669e-17
90.87930 3.22664e-17
90.87940 2.85883e-17
90.87950 1.79655e-17
90.87960 1.79282e-17
90.87970 2.15381e-17
90.87980 2.43885e-17
90.87990 2.53329e-17
90.88000 2.39311e-17
90.88010 2.82436e-17
90.88020 3.62319e-17
90.88030 4.65213e-17
90.88040 5.20663e-17
90.88050 4.61011e-17
90.88060 3.72529e-17
90.88070 3.78525e-17
90.88080 4.57366e-17
90.88090 3.92526e-17
90.88100 2.42939e-17
90.88110 2.71782e-17
90.88120 3.85813e-17
90.88130 4.58449e-17
90.88140 4.15935e-17
90.88150 2.89655e-17
90.88160 2.57069e-17
90.88170 2.79492e-17
90.88180 2.77050e-17
90.88190 2.68580e-17
90.88200 2.71745e-17
90.88210 3.03926e-17
90.88220 3.07667e-17
90.88230 2.87670e-17
90.88240 2.29334e-17
90.88250 2.09946e-17
90.88260 2.97377e-17
90.88270 2.88987e-17
90.88280 2.20895e-17
90.88290 1.73599e-17
90.88300 1.20244e-17
90.88310 1.78058e-17
90.88320 1.93413e-17
90.88330 1.06341e-17
90.88340 7.58005e-18
90.88350 7.46092e-18
90.88360 1.27627e-17
90.88370 1.67341e-17
90.88380 1.22398e-17
90.88390 1.05525e-17
90.88400 1.28498e-17
90.88410 1.05621e-17
90.88420 7.92461e-19
90.88430 1.55107e-18
90.88440 1.00281e-17
90.88450 8.01807e-18
90.88460 1.28254e-17
90.88470 2.74324e-17
90.88480 4.55421e-17
90.88490 7.65141e-17
90.88500 8.75979e-17
90.88510 6.38722e-17
90.88520 3.61412e-17
90.88530 1.82168e-17
90.88540 1.52402e-17
90.88550 2.17750e-17
90.88560 3.05757e-17
90.88570 3.87621e-17
90.88580 3.68660e-17
90.88590 2.92860e-17
90.88600 2.56040e-17
90.88610 2.49871e-17
90.88620 2.29253e-17
90.88630 2.36208e-17
90.88640 3.32365e-17
90.88650 3.87148e-17
90.88660 3.82496e-17
90.88670 4.03548e-17
90.88680 4.25752e-17
90.88690 4.89650e-17
90.88700 5.15676e-17
90.88710 4.84582e-17
90.88720 4.86421e-17
90.88730 4.19194e-17
90.88740 3.54726e-17
90.88750 3.75778e-17
90.88760 3.85534e-17
90.88770 3.87321e-17
90.88780 3.37337e-17
90.88790 2.99655e-17
90.88800 3.35851e-17
90.88810 3.33774e-17
90.88820 3.14042e-17
90.88830 3.28900e-17
90.88840 2.99918e-17
90.88850 2.17219e-17
90.88860 2.03854e-17
90.88870 2.24141e-17
90.88880 2.27603e-17
90.88890 3.23615e-17
90.88900 3.63363e-17
90.88910 3.05265e-17
90.88920 3.10175e-17
90.88930 2.48171e-17
90.88940 1.84618e-17
90.88950 1.84964e-17
90.88960 1.55820e-17
90.88970 1.94712e-17
90.88980 2.80444e-17
90.88990 3.40199e-17
90.89000 2.84453e-17
90.89010 2.01604e-17
90.89020 3.11976e-17
90.89030 3.85808e-17
90.89040 4.64770e-17
90.89050 7.18497e-17
90.89060 9.27110e-17
90.89070 1.08909e-16
90.89080 1.14015e-16
90.89090 9.74568e-17
90.89100 7.42425e-17
90.89110 5.21217e-17
90.89120 4.81433e-17
90.89130 6.06466e-17
90.89140 6.46160e-17
90.89150 5.87427e-17
90.89160 5.64834e-17
90.89170 6.11344e-17
90.89180 6.70495e-17
90.89190 7.37460e-17
90.89200 6.97816e-17
90.89210 5.53157e-17
90.89220 5.50593e-17
90.89230 6.02552e-17
90.89240 5.74424e-17
90.89250 5.17492e-17
90.89260 4.61728e-17
90.89270 4.58734e-17
90.89280 4.32381e-17
90.89290 3.76562e-17
90.89300 3.16570e-17
90.89310 2.63823e-17
90.89320 3.05696e-17
90.89330 3.28426e-17
90.89340 2.81981e-17
90.89350 2.53561e-17
90.89360 2.27530e-17
90.89370 2.23599e-17
90.89380 2.06746e-17
90.89390 1.63005e-17
90.89400 1.20878e-17
90.89410 8.07100e-18
90.89420 1.78709e-18
90.89430 -5.72680e-18
90.89440 2.79656e-18
90.89450 1.34191e-17
90.89460 1.01600e-17
90.89470 1.55542e-17
90.89480 1.76332e-17
90.89490 1.21169e-17
90.89500 1.35911e-17
90.89510 3.82099e-18
90.89520 -5.94902e-18
90.89530 -2.74299e-18
90.89540 -9.38219e-19
90.89550 2.95353e-18
90.89560 4.52566e-18
90.89570 1.44380e-18
90.89580 4.18495e-18
90.89590 6.37087e-18
90.89600 7.36512e-18
90.89610 7.65332e-18
90.89620 2.69842e-18
90.89630 -2.51775e-18
90.89640 -6.71384e-19
90.89650 3.93184e-18
90.89660 5.28361e-18
90.89670 9.43519e-18
90.89680 1.42298e-17
90.89690 6.08743e-18
90.89700 -3.01379e-18
90.89710 -1.84703e-18
90.89720 7.39276e-19
90.89730 1.36280e-18
90.89740 -8.94139e-18
90.89750 -1.87476e-17
90.89760 -8.97747e-18
90.89770 -1.30983e-18
90.89780 1.84626e-18
90.89790 4.40931e-18
90.89800 -3.81833e-18
90.89810 -5.23784e-18
90.89820 -3.80333e-18
90.89830 -1.01192e-17
90.89840 -8.04123e-18
90.89850 -1.90965e-18
90.89860 -5.25409e-19
90.89870 6.71751e-19
90.89880 2.38761e-18
90.89890 4.96812e-19
90.89900 7.89273e-20
90.89910 2.50736e-18
90.89920 -1.87330e-18
90.89930 -3.65498e-18
90.89940 -1.86820e-18
90.89950 -1.18553e-18
90.89960 7.10399e-18
90.89970 4.03961e-18
90.89980 -4.82068e-18
90.89990 -4.13843e-18
90.90000 -3.54684e-18
90.90010 4.28010e-18
90.90020 6.39228e-18
90.90030 2.37956e-18
90.90040 1.13611e-17
90.90050 1.55803e-17
90.90060 1.33516e-17
90.90070 1.19319e-17
90.90080 9.91047e-18
90.90090 1.24753e-17
90.90100 1.14889e-17
90.90110 1.58825e-17
90.90120 2.15067e-17
90.90130 1.04635e-17
90.90140 7.08833e-18
90.90150 1.70379e-17
90.90160 1.85442e-17
90.90170 1.06825e-17
90.90180 1.13005e-17
90.90190 2.29972e-17
90.90200 3.34274e-17
90.90210 4.18852e-17
90.90220 4.71495e-17
90.90230 4.80165e-17
90.90240 4.93486e-17
90.90250 5.57189e-17
90.90260 6.43040e-17
90.90270 6.17142e-17
90.90280 5.26936e-17
90.90290 4.91724e-17
90.90300 5.16810e-17
90.90310 5.90995e-17
90.90320 5.69733e-17
90.90330 5.02808e-17
90.90340 5.05074e-17
90.90350 4.52269e-17
90.90360 4.40285e-17
90.90370 4.93455e-17
90.90380 4.90479e-17
90.90390 4.55436e-17
90.90400 3.79826e-17
90.90410 3.26029e-17
90.90420 2.99440e-17
90.90430 2.62063e-17
90.90440 3.24566e-17
90.90450 3.61196e-17
90.90460 2.63443e-17
90.90470 2.03942e-17
90.90480 1.67459e-17
90.90490 1.11660e-17
90.90500 2.01607e-17
90.90510 3.41583e-17
90.90520 3.25379e-17
90.90530 2.88262e-17
90.90540 2.87006e-17
90.90550 2.09186e-17
90.90560 2.19574e-17
90.90570 2.88977e-17
90.90580 1.91251e-17
90.90590 1.32195e-17
90.90600 1.96494e-17
90.90610 1.94273e-17
90.90620 2.13969e-17
90.90630 2.67207e-17
90.90640 2.29178e-17
90.90650 2.13100e-17
90.90660 2.82212e-17
90.90670 3.69354e-17
90.90680 3.39730e-17
90.90690 2.43077e-17
90.90700 2.75318e-17
90.90710 3.62800e-17
90.90720 4.10644e-17
90.90730 4.26622e-17
90.90740 3.55227e-17
90.90750 3.19045e-17
90.90760 4.16228e-17
90.90770 5.08814e-17
90.90780 5.35497e-17
90.90790 5.54977e-17
90.90800 5.20607e-17
90.90810 4.76072e-17
90.90820 5.24613e-17
90.90830 4.99337e-17
90.90840 3.94567e-17
90.90850 3.93705e-17
90.90860 4.11165e-17
90.90870 4.27374e-17
90.90880 3.99227e-17
90.90890 2.99231e-17
90.90900 3.16225e-17
90.90910 3.73426e-17
90.90920 3.61807e-17
90.90930 3.19649e-17
90.90940 2.41719e-17
90.90950 2.28586e-17
90.90960 2.27582e-17
90.90970 2.38335e-17
90.90980 3.44500e-17
90.90990 3.65821e-17
90.91000 2.99880e-17
90.91010 3.03194e-17
90.91020 3.47381e-17
90.91030 3.55693e-17
90.91040 3.27385e-17
90.91050 2.87550e-17
90.91060 1.93192e-17
90.91070 1.35120e-17
90.91080 1.43184e-17
90.91090 1.28979e-17
90.91100 1.56062e-17
90.91110 2.08365e-17
90.91120 2.72826e-17
90.91130 3.35304e-17
90.91140 2.86175e-17
90.91150 2.30842e-17
90.91160 2.48999e-17
90.91170 2.74479e-17
90.91180 2.80212e-17
90.91190 2.11216e-17
90.91200 1.52162e-17
90.91210 1.72766e-17
90.91220 2.01515e-17
90.91230 2.29016e-17
90.91240 2.35719e-17
90.91250 2.24277e-17
90.91260 2.73161e-17
90.91270 3.50545e-17
90.91280 3.73706e-17
90.91290 3.66387e-17
90.91300 3.70817e-17
90.91310 3.30032e-17
90.91320 2.83178e-17
90.91330 3.52377e-17
90.91340 4.28629e-17
90.91350 4.05166e-17
90.91360 4.47530e-17
90.91370 5.17116e-17
90.91380 4.76556e-17
90.91390 4.59226e-17
90.91400 4.64144e-17
90.91410 3.99440e-17
90.91420 4.07102e-17
90.91430 4.78812e-17
90.91440 5.05079e-17
90.91450 4.81650e-17
90.91460 3.85404e-17
90.91470 3.29167e-17
90.91480 4.13184e-17
90.91490 4.69772e-17
90.91500 4.33677e-17
90.91510 3.85888e-17
90.91520 3.48113e-17
90.91530 3.74203e-17
90.91540 4.21898e-17
90.91550 3.98805e-17
90.91560 3.74080e-17
90.91570 3.25423e-17
90.91580 2.76744e-17
90.91590 2.87152e-17
90.91600 2.48336e-17
90.91610 2.32398e-17
90.91620 2.55363e-17
90.91630 2.02143e-17
90.91640 2.11349e-17
90.91650 2.37450e-17
90.91660 2.06284e-17
90.91670 2.06382e-17
90.91680 2.29245e-17
90.91690 2.75028e-17
90.91700 2.89521e-17
90.91710 2.75417e-17
90.91720 2.98834e-17
90.91730 2.67996e-17
90.91740 1.88296e-17
90.91750 1.90977e-17
90.91760 2.65490e-17
90.91770 2.94467e-17
90.91780 2.95775e-17
90.91790 2.97023e-17
90.91800 2.53499e-17
90.91810 2.90092e-17
90.91820 3.78505e-17
90.91830 3.47265e-17
90.91840 2.74438e-17
90.91850 2.64012e-17
90.91860 3.16526e-17
90.91870 3.67549e-17
90.91880 3.72599e-17
90.91890 3.93963e-17
90.91900 4.43812e-17
90.91910 5.21979e-17
90.91920 5.40829e-17
90.91930 5.30699e-17
90.91940 5.94130e-17
90.91950 5.84435e-17
90.91960 5.52535e-17
90.91970 5.65730e-17
90.91980 5.57713e-17
90.91990 5.73813e-17
90.92000 5.80877e-17
90.92010 5.45588e-17
90.92020 4.57061e-17
90.92030 3.52551e-17
90.92040 3.65286e-17
90.92050 3.97473e-17
90.92060 3.66729e-17
90.92070 2.93186e-17
90.92080 2.38345e-17
90.92090 3.17981e-17
90.92100 3.71082e-17
90.92110 3.19467e-17
90.92120 3.07832e-17
90.92130 3.40324e-17
90.92140 3.74083e-17
90.92150 3.96700e-17
90.92160 3.91674e-17
90.92170 3.51232e-17
90.92180 3.26373e-17
90.92190 3.50486e-17
90.92200 3.56315e-17
90.92210 3.71107e-17
90.92220 3.59570e-17
90.92230 3.07972e-17
90.92240 3.41802e-17
90.92250 3.89131e-17
90.92260 4.46856e-17
90.92270 5.19844e-17
90.92280 5.08092e-17
90.92290 4.85768e-17
90.92300 4.59166e-17
90.92310 4.47706e-17
90.92320 4.87650e-17
90.92330 4.82400e-17
90.92340 5.38855e-17
90.92350 6.40943e-17
90.92360 6.31513e-17
90.92370 6.04668e-17
90.92380 5.70855e-17
90.92390 5.44691e-17
90.92400 6.06179e-17
90.92410 6.34609e-17
90.92420 6.25774e-17
90.92430 6.36335e-17
90.92440 5.84112e-17
90.92450 5.39436e-17
90.92460 5.60280e-17
90.92470 5.63674e-17
90.92480 5.86962e-17
90.92490 6.47082e-17
90.92500 6.69767e-17
90.92510 6.73966e-17
90.92520 6.75889e-17
90.92530 6.75593e-17
90.92540 7.06761e-17
90.92550 6.91726e-17
90.92560 6.31686e-17
90.92570 6.59492e-17
90.92580 6.94685e-17
90.92590 7.00301e-17
90.92600 7.34080e-17
90.92610 6.99327e-17
90.92620 7.11706e-17
90.92630 8.67053e-17
90.92640 9.70418e-17
90.92650 9.23227e-17
90.92660 7.07671e-17
90.92670 5.33518e-17
90.92680 6.21181e-17
90.92690 7.74985e-17
90.92700 7.94060e-17
90.92710 7.01603e-17
90.92720 6.54153e-17
90.92730 7.04096e-17
90.92740 7.19709e-17
90.92750 7.17496e-17
90.92760 6.78907e-17
90.92770 6.40178e-17
90.92780 6.97785e-17
90.92790 6.92556e-17
90.92800 6.24014e-17
90.92810 5.72942e-17
90.92820 5.83879e-17
90.92830 7.13787e-17
90.92840 7.26233e-17
90.92850 6.68162e-17
90.92860 7.04808e-17
90.92870 6.93633e-17
90.92880 6.92824e-17
90.92890 6.65086e-17
90.92900 6.22993e-17
90.92910 7.75027e-17
90.92920 9.51065e-17
90.92930 9.72319e-17
90.92940 8.37652e-17
90.92950 6.65251e-17
90.92960 6.70649e-17
90.92970 7.50412e-17
90.92980 7.16966e-17
90.92990 6.19120e-17
90.93000 5.81804e-17
90.93010 7.23515e-17
90.93020 9.83110e-17
90.93030 1.17121e-16
90.93040 1.16984e-16
90.93050 1.00860e-16
90.93060 8.54217e-17
90.93070 7.71981e-17
90.93080 7.25344e-17
90.93090 7.12674e-17
90.93100 7.22222e-17
90.93110 7.90661e-17
90.93120 9.11764e-17
90.93130 8.96516e-17
90.93140 7.42828e-17
90.93150 6.17151e-17
90.93160 5.42403e-17
90.93170 5.63333e-17
90.93180 7.00108e-17
90.93190 8.31615e-17
90.93200 7.98410e-17
90.93210 6.58905e-17
90.93220 6.24927e-17
90.93230 6.76147e-17
90.93240 7.77481e-17
90.93250 9.32238e-17
90.93260 9.44761e-17
90.93270 8.43240e-17
90.93280 8.24623e-17
90.93290 8.88606e-17
90.93300 9.47721e-17
90.93310 9.19030e-17
90.93320 8.57427e-17
90.93330 8.27694e-17
90.93340 8.34931e-17
90.93350 8.73139e-17
90.93360 8.31606e-17
90.93370 7.87760e-17
90.93380 8.46604e-17
90.93390 8.90252e-17
90.93400 8.78349e-17
90.93410 8.40548e-17
90.93420 8.08401e-17
90.93430 7.97041e-17
90.93440 7.40172e-17
90.93450 6.64174e-17
90.93460 6.60874e-17
90.93470 7.70599e-17
90.93480 8.94126e-17
90.93490 9.05051e-17
90.93500 8.69707e-17
90.93510 8.62903e-17
90.93520 8.72354e-17
90.93530 8.62528e-17
90.93540 7.85888e-17
90.93550 7.40438e-17
90.93560 7.61801e-17
90.93570 7.84829e-17
90.93580 8.28552e-17
90.93590 8.09552e-17
90.93600 7.24712e-17
90.93610 7.17661e-17
90.93620 7.35082e-17
90.93630 7.65771e-17
90.93640 8.26256e-17
90.93650 8.00864e-17
90.93660 8.00934e-17
90.93670 8.44100e-17
90.93680 8.07211e-17
90.93690 8.16859e-17
90.93700 8.30800e-17
90.93710 7.81991e-17
90.93720 8.42419e-17
90.93730 9.30033e-17
90.93740 9.56011e-17
90.93750 9.38782e-17
90.93760 8.79302e-17
90.93770 8.80639e-17
90.93780 9.00878e-17
90.93790 8.85603e-17
90.93800 8.81035e-17
90.93810 8.65129e-17
90.93820 8.65352e-17
90.93830 8.50361e-17
90.93840 8.62127e-17
90.93850 8.91937e-17
90.93860 7.84293e-17
90.93870 7.19677e-17
90.93880 8.06477e-17
90.93890 8.81275e-17
90.93900 9.88644e-17
90.93910 1.01697e-16
90.93920 9.28480e-17
90.93930 9.17058e-17
90.93940 8.99252e-17
90.93950 8.54378e-17
90.93960 8.09362e-17
90.93970 7.13568e-17
90.93980 7.21489e-17
90.93990 8.70132e-17
90.94000 9.63988e-17
90.94010 8.95771e-17
90.94020 7.60801e-17
90.94030 7.41195e-17
90.94040 7.96380e-17
90.94050 8.58577e-17
90.94060 9.17414e-17
90.94070 8.83368e-17
90.94080 8.13492e-17
90.94090 7.71884e-17
90.94100 7.38218e-17
90.94110 7.25594e-17
90.94120 7.13470e-17
90.94130 7.63162e-17
90.94140 8.66563e-17
90.94150 8.80488e-17
90.94160 8.49275e-17
90.94170 8.34583e-17
90.94180 8.29901e-17
90.94190 8.79781e-17
90.94200 9.57334e-17
90.94210 9.79932e-17
90.94220 9.76319e-17
90.94230 9.66754e-17
90.94240 9.17652e-17
90.94250 8.88395e-17
90.94260 9.12689e-17
90.94270 9.87143e-17
90.94280 1.03312e-16
90.94290 9.22354e-17
90.94300 8.11589e-17
90.94310 8.15192e-17
90.94320 8.61007e-17
90.94330 9.46805e-17
90.94340 9.50032e-17
90.94350 8.48474e-17
90.94360 7.69854e-17
90.94370 7.37908e-17
90.94380 7.67241e-17
90.94390 7.80408e-17
90.94400 7.63031e-17
90.94410 7.97199e-17
90.94420 8.51533e-17
90.94430 8.77672e-17
90.94440 8.14120e-17
90.94450 7.64131e-17
90.94460 7.80107e-17
90.94470 8.16232e-17
90.94480 9.03676e-17
90.94490 8.84857e-17
90.94500 8.19844e-17
90.94510 8.35372e-17
90.94520 7.98281e-17
90.94530 8.28414e-17
90.94540 8.64767e-17
90.94550 7.93055e-17
90.94560 8.10180e-17
90.94570 8.14086e-17
90.94580 7.74619e-17
90.94590 7.90026e-17
90.94600 7.53907e-17
90.94610 7.44028e-17
90.94620 7.88743e-17
90.94630 8.04019e-17
90.94640 8.31700e-17
90.94650 8.22375e-17
90.94660 7.56662e-17
90.94670 7.12106e-17
90.94680 6.62026e-17
90.94690 6.09099e-17
90.94700 6.20883e-17
90.94710 6.32707e-17
90.94720 6.29295e-17
90.94730 6.52409e-17
90.94740 6.78390e-17
90.94750 7.10048e-17
90.94760 7.23674e-17
90.94770 7.33774e-17
90.94780 7.70708e-17
90.94790 7.90752e-17
90.94800 8.25704e-17
90.94810 8.61215e-17
90.94820 9.09481e-17
90.94830 9.94281e-17
90.94840 9.84947e-17
90.94850 9.20583e-17
90.94860 8.51057e-17
90.94870 8.03167e-17
90.94880 8.81170e-17
90.94890 9.08345e-17
90.94900 7.87574e-17
90.94910 7.29519e-17
90.94920 7.76849e-17
90.94930 8.70303e-17
90.94940 9.35888e-17
90.94950 8.93580e-17
90.94960 7.71072e-17
90.94970 6.77095e-17
