# 13C16O photoabsorption. 300K. Generated by Alan Heays 2016-04-21.
# wavelength(nm) cross_section(cm2)
90.91420 2.86124e-17
90.91430 2.41899e-17
90.91440 2.42550e-17
90.91450 2.83165e-17
90.91460 3.11786e-17
90.91470 3.26193e-17
90.91480 2.90210e-17
90.91490 2.04697e-17
90.91500 1.77191e-17
90.91510 2.47768e-17
90.91520 3.17905e-17
90.91530 3.16522e-17
90.91540 2.86904e-17
90.91550 3.22928e-17
90.91560 4.36790e-17
90.91570 4.78243e-17
90.91580 3.64254e-17
90.91590 2.26798e-17
90.91600 1.61272e-17
90.91610 1.20320e-17
90.91620 9.87327e-18
90.91630 1.16411e-17
90.91640 1.49041e-17
90.91650 2.66530e-17
90.91660 5.20051e-17
90.91670 6.58394e-17
90.91680 4.68881e-17
90.91690 2.13018e-17
90.91700 1.71572e-17
90.91710 2.18111e-17
90.91720 1.62026e-17
90.91730 9.40109e-18
90.91740 1.40324e-17
90.91750 2.23739e-17
90.91760 2.10664e-17
90.91770 1.49853e-17
90.91780 1.79715e-17
90.91790 2.16049e-17
90.91800 9.86668e-18
90.91810 -8.28253e-19
90.91820 9.63944e-18
90.91830 2.02988e-17
90.91840 1.20251e-17
90.91850 9.81644e-18
90.91860 2.61314e-17
90.91870 3.19843e-17
90.91880 1.89929e-17
90.91890 1.08838e-17
90.91900 1.20944e-17
90.91910 1.44299e-17
90.91920 2.02823e-17
90.91930 2.67897e-17
90.91940 2.44233e-17
90.91950 1.62938e-17
90.91960 9.15720e-18
90.91970 6.26425e-18
90.91980 9.90176e-18
90.91990 1.36526e-17
90.92000 1.08327e-17
90.92010 8.63586e-18
90.92020 1.06015e-17
90.92030 1.13875e-17
90.92040 1.63879e-17
90.92050 2.24776e-17
90.92060 1.16945e-17
90.92070 -1.54967e-18
90.92080 1.19348e-17
90.92090 3.55118e-17
90.92100 4.08355e-17
90.92110 4.56076e-17
90.92120 6.12615e-17
90.92130 7.81932e-17
90.92140 1.12363e-16
90.92150 1.59240e-16
90.92160 1.47165e-16
90.92170 7.09833e-17
90.92180 2.11964e-17
90.92190 1.68138e-17
90.92200 1.00445e-17
90.92210 -3.34280e-18
90.92220 3.48213e-18
90.92230 1.88539e-17
90.92240 2.50921e-17
90.92250 2.97152e-17
90.92260 3.26436e-17
90.92270 2.87623e-17
90.92280 2.15547e-17
90.92290 1.11067e-17
90.92300 6.43258e-18
90.92310 2.20478e-17
90.92320 4.48556e-17
90.92330 5.44048e-17
90.92340 6.91051e-17
90.92350 1.07316e-16
90.92360 1.57774e-16
90.92370 2.09378e-16
90.92380 2.45680e-16
90.92390 2.15887e-16
90.92400 1.28917e-16
90.92410 6.35928e-17
90.92420 4.08924e-17
90.92430 3.27988e-17
90.92440 2.75450e-17
90.92450 3.15070e-17
90.92460 4.07209e-17
90.92470 5.29236e-17
90.92480 6.03287e-17
90.92490 4.55378e-17
90.92500 1.89999e-17
90.92510 9.08289e-18
90.92520 1.21088e-17
90.92530 8.56599e-18
90.92540 2.19956e-18
90.92550 4.57312e-18
90.92560 1.35288e-17
90.92570 2.26720e-17
90.92580 2.35130e-17
90.92590 1.52962e-17
90.92600 1.25450e-17
90.92610 1.93604e-17
90.92620 1.90792e-17
90.92630 1.10710e-17
90.92640 1.05645e-17
90.92650 1.35475e-17
90.92660 1.00199e-17
90.92670 1.14431e-17
90.92680 2.13112e-17
90.92690 2.38152e-17
90.92700 1.89428e-17
90.92710 2.09686e-17
90.92720 2.62245e-17
90.92730 2.23227e-17
90.92740 1.24611e-17
90.92750 7.88337e-18
90.92760 1.17172e-17
90.92770 2.15530e-17
90.92780 3.60582e-17
90.92790 5.10897e-17
90.92800 6.29270e-17
90.92810 7.47755e-17
90.92820 9.81160e-17
90.92830 1.38887e-16
90.92840 1.91923e-16
90.92850 2.39707e-16
90.92860 2.50156e-16
90.92870 1.96695e-16
90.92880 1.12480e-16
90.92890 5.74615e-17
90.92900 4.29472e-17
90.92910 3.57003e-17
90.92920 2.29772e-17
90.92930 2.15693e-17
90.92940 3.21574e-17
90.92950 3.44870e-17
90.92960 2.50306e-17
90.92970 1.83793e-17
90.92980 1.81219e-17
90.92990 1.64374e-17
90.93000 1.08968e-17
90.93010 9.23931e-18
90.93020 1.54605e-17
90.93030 1.91354e-17
90.93040 1.37193e-17
90.93050 1.36696e-17
90.93060 2.47880e-17
90.93070 2.75320e-17
90.93080 1.49014e-17
90.93090 7.06606e-18
90.93100 1.07385e-17
90.93110 1.17020e-17
90.93120 1.08204e-17
90.93130 2.23514e-17
90.93140 3.92209e-17
90.93150 4.29673e-17
90.93160 3.66525e-17
90.93170 3.51090e-17
90.93180 3.80294e-17
90.93190 3.59870e-17
90.93200 3.20096e-17
90.93210 3.54612e-17
90.93220 3.90530e-17
90.93230 2.94143e-17
90.93240 1.83863e-17
90.93250 2.73481e-17
90.93260 5.34469e-17
90.93270 7.69344e-17
90.93280 9.91110e-17
90.93290 1.29511e-16
90.93300 1.46288e-16
90.93310 1.20955e-16
90.93320 7.36159e-17
90.93330 4.14991e-17
90.93340 2.52030e-17
90.93350 7.35334e-18
90.93360 -6.42344e-18
90.93370 -9.96430e-20
90.93380 1.82280e-17
90.93390 2.65533e-17
90.93400 2.32705e-17
90.93410 2.26270e-17
90.93420 2.76883e-17
90.93430 2.88125e-17
90.93440 2.49358e-17
90.93450 1.96708e-17
90.93460 1.34700e-17
90.93470 8.28711e-18
90.93480 8.84415e-18
90.93490 1.25296e-17
90.93500 1.31456e-17
90.93510 9.55077e-18
90.93520 4.94686e-18
90.93530 7.37582e-19
90.93540 -2.00639e-18
90.93550 -1.14457e-18
90.93560 4.20373e-18
90.93570 9.67341e-18
90.93580 9.14393e-18
90.93590 4.53141e-18
90.93600 2.47133e-18
90.93610 1.80885e-18
90.93620 -5.11581e-18
90.93630 -1.19143e-17
90.93640 -5.14334e-18
90.93650 1.17329e-17
90.93660 2.17393e-17
90.93670 2.06426e-17
90.93680 1.71576e-17
90.93690 1.50847e-17
90.93700 1.66613e-17
90.93710 2.64845e-17
90.93720 4.24559e-17
90.93730 5.30602e-17
90.93740 5.35719e-17
90.93750 5.17419e-17
90.93760 5.73462e-17
90.93770 7.34195e-17
90.93780 1.00531e-16
90.93790 1.35757e-16
90.93800 1.58331e-16
90.93810 1.36785e-16
90.93820 7.99845e-17
90.93830 3.59213e-17
90.93840 2.21307e-17
90.93850 1.56821e-17
90.93860 6.03233e-18
90.93870 5.24410e-18
90.93880 9.50421e-18
90.93890 6.40486e-18
90.93900 4.72202e-18
90.93910 1.22055e-17
90.93920 1.73427e-17
90.93930 1.65557e-17
90.93940 1.88293e-17
90.93950 1.91275e-17
90.93960 1.05400e-17
90.93970 2.78349e-18
90.93980 2.98424e-18
90.93990 8.51182e-18
90.94000 1.71586e-17
90.94010 2.02829e-17
90.94020 1.25730e-17
90.94030 1.16007e-17
90.94040 2.70616e-17
90.94050 3.54688e-17
90.94060 2.51120e-17
90.94070 2.08359e-17
90.94080 2.90754e-17
90.94090 2.97415e-17
90.94100 2.40065e-17
90.94110 2.57247e-17
90.94120 3.00021e-17
90.94130 3.19001e-17
90.94140 3.85486e-17
90.94150 4.75656e-17
90.94160 5.26982e-17
90.94170 5.99408e-17
90.94180 7.35940e-17
90.94190 9.23068e-17
90.94200 1.17961e-16
90.94210 1.42718e-16
90.94220 1.52395e-16
90.94230 1.49198e-16
90.94240 1.34578e-16
90.94250 9.98472e-17
90.94260 6.03137e-17
90.94270 4.22353e-17
90.94280 3.90954e-17
90.94290 3.22060e-17
90.94300 3.01538e-17
90.94310 3.74703e-17
90.94320 3.42292e-17
90.94330 2.19251e-17
90.94340 2.35758e-17
90.94350 3.42823e-17
90.94360 3.28838e-17
90.94370 2.51264e-17
90.94380 2.38441e-17
90.94390 2.12342e-17
90.94400 1.29121e-17
90.94410 1.11947e-17
90.94420 2.07841e-17
90.94430 2.99809e-17
90.94440 2.84184e-17
90.94450 2.06368e-17
90.94460 2.01195e-17
90.94470 2.82660e-17
90.94480 3.20825e-17
90.94490 2.54348e-17
90.94500 2.08047e-17
90.94510 2.21823e-17
90.94520 1.85270e-17
90.94530 1.07911e-17
90.94540 1.27023e-17
90.94550 2.25656e-17
90.94560 2.53323e-17
90.94570 2.03240e-17
90.94580 1.75314e-17
90.94590 1.55260e-17
90.94600 1.26927e-17
90.94610 1.52505e-17
90.94620 2.13270e-17
90.94630 1.98854e-17
90.94640 1.51019e-17
90.94650 1.63015e-17
90.94660 1.60021e-17
90.94670 8.66752e-18
90.94680 5.79076e-18
90.94690 1.03469e-17
90.94700 1.19299e-17
90.94710 1.17666e-17
90.94720 1.87362e-17
90.94730 2.77575e-17
90.94740 3.26080e-17
90.94750 3.58854e-17
90.94760 3.64445e-17
90.94770 3.52767e-17
90.94780 4.54679e-17
90.94790 6.55779e-17
90.94800 7.48028e-17
90.94810 6.90814e-17
90.94820 6.88592e-17
90.94830 8.20612e-17
90.94840 9.58001e-17
90.94850 9.59088e-17
90.94860 8.05921e-17
90.94870 6.32811e-17
90.94880 5.57190e-17
90.94890 5.05434e-17
90.94900 3.98411e-17
90.94910 3.24530e-17
90.94920 3.20532e-17
90.94930 2.84095e-17
90.94940 2.27317e-17
90.94950 2.46658e-17
90.94960 2.68572e-17
90.94970 2.12862e-17
90.94980 1.76416e-17
90.94990 2.01090e-17
90.95000 2.07671e-17
90.95010 2.00709e-17
90.95020 2.19915e-17
90.95030 2.30442e-17
90.95040 2.43452e-17
90.95050 2.98929e-17
90.95060 3.01038e-17
90.95070 2.07803e-17
90.95080 1.55032e-17
90.95090 1.89342e-17
90.95100 2.19663e-17
90.95110 2.46984e-17
90.95120 2.88878e-17
90.95130 2.61221e-17
90.95140 1.95301e-17
90.95150 2.23154e-17
90.95160 2.96339e-17
90.95170 2.91293e-17
90.95180 2.54610e-17
90.95190 2.51058e-17
90.95200 2.45019e-17
90.95210 2.43559e-17
90.95220 2.62871e-17
90.95230 2.38061e-17
90.95240 2.04526e-17
90.95250 2.76724e-17
90.95260 3.79730e-17
90.95270 3.88134e-17
90.95280 3.65133e-17
90.95290 3.40861e-17
90.95300 2.52723e-17
90.95310 2.33416e-17
90.95320 3.92678e-17
90.95330 4.95543e-17
90.95340 3.90975e-17
90.95350 3.45205e-17
90.95360 4.42751e-17
90.95370 4.34718e-17
90.95380 3.59112e-17
90.95390 4.45360e-17
90.95400 5.89914e-17
90.95410 6.08116e-17
90.95420 5.86502e-17
90.95430 5.79425e-17
90.95440 5.27600e-17
90.95450 4.93650e-17
90.95460 4.96751e-17
90.95470 4.53711e-17
90.95480 4.36861e-17
90.95490 4.86810e-17
90.95500 4.45024e-17
90.95510 3.64044e-17
90.95520 4.60943e-17
90.95530 5.59590e-17
90.95540 4.45396e-17
90.95550 4.03716e-17
90.95560 5.55342e-17
90.95570 5.62013e-17
90.95580 4.10955e-17
90.95590 4.37390e-17
90.95600 5.37985e-17
90.95610 4.45211e-17
90.95620 3.21860e-17
90.95630 3.44538e-17
90.95640 3.48528e-17
90.95650 2.53592e-17
90.95660 1.47011e-17
90.95670 4.63360e-18
90.95680 2.53936e-18
90.95690 1.35287e-17
90.95700 2.11623e-17
90.95710 1.69198e-17
90.95720 1.66557e-17
90.95730 2.21552e-17
90.95740 2.17536e-17
90.95750 2.22788e-17
90.95760 2.91081e-17
90.95770 2.74194e-17
90.95780 1.68802e-17
90.95790 1.31908e-17
90.95800 1.37293e-17
90.95810 9.76973e-18
90.95820 1.06022e-17
90.95830 2.10276e-17
90.95840 2.61972e-17
90.95850 1.80446e-17
90.95860 8.31956e-18
90.95870 5.89017e-18
90.95880 9.22150e-18
90.95890 1.31475e-17
90.95900 1.54389e-17
90.95910 1.43474e-17
90.95920 9.04470e-18
90.95930 5.73614e-18
90.95940 9.39422e-18
90.95950 1.33780e-17
90.95960 9.46723e-18
90.95970 7.93571e-18
90.95980 1.55570e-17
90.95990 1.93192e-17
90.96000 1.16648e-17
90.96010 6.04435e-18
90.96020 1.04548e-17
90.96030 1.74915e-17
90.96040 2.07338e-17
90.96050 2.18993e-17
90.96060 2.82157e-17
90.96070 4.19843e-17
90.96080 5.13063e-17
90.96090 4.37704e-17
90.96100 3.42173e-17
90.96110 3.64011e-17
90.96120 3.94616e-17
90.96130 3.77831e-17
90.96140 4.35971e-17
90.96150 5.31456e-17
90.96160 4.95833e-17
90.96170 4.07498e-17
90.96180 4.04387e-17
90.96190 4.18127e-17
90.96200 3.83119e-17
90.96210 3.88009e-17
90.96220 4.58625e-17
90.96230 4.86181e-17
90.96240 4.47857e-17
90.96250 4.11526e-17
90.96260 4.16181e-17
90.96270 3.90707e-17
90.96280 2.81576e-17
90.96290 1.81376e-17
90.96300 2.28255e-17
90.96310 3.37102e-17
90.96320 3.24962e-17
90.96330 2.47954e-17
90.96340 2.68473e-17
90.96350 3.29464e-17
90.96360 2.95327e-17
90.96370 2.01277e-17
90.96380 1.47778e-17
90.96390 1.33398e-17
90.96400 1.12266e-17
90.96410 8.99391e-18
90.96420 1.11404e-17
90.96430 1.89354e-17
90.96440 2.34610e-17
90.96450 1.75885e-17
90.96460 1.06122e-17
90.96470 1.19456e-17
90.96480 1.46836e-17
90.96490 1.03992e-17
90.96500 7.48785e-18
90.96510 1.21054e-17
90.96520 1.57919e-17
90.96530 1.32471e-17
90.96540 1.07842e-17
90.96550 9.81660e-18
90.96560 7.92825e-18
90.96570 1.25757e-17
90.96580 2.21202e-17
90.96590 1.78370e-17
90.96600 1.71850e-18
90.96610 2.31467e-18
90.96620 1.74554e-17
90.96630 1.83687e-17
90.96640 9.29129e-18
90.96650 1.54362e-17
90.96660 2.47970e-17
90.96670 1.84682e-17
90.96680 1.39258e-17
90.96690 2.28712e-17
90.96700 3.03789e-17
90.96710 3.28594e-17
90.96720 3.65359e-17
90.96730 3.55287e-17
90.96740 3.55873e-17
90.96750 5.03457e-17
90.96760 6.35101e-17
90.96770 5.56599e-17
90.96780 4.96145e-17
90.96790 6.32142e-17
90.96800 7.88539e-17
90.96810 8.42333e-17
90.96820 8.62245e-17
90.96830 8.50829e-17
90.96840 8.41021e-17
90.96850 8.74267e-17
90.96860 8.24108e-17
90.96870 6.36748e-17
90.96880 5.35899e-17
90.96890 5.52171e-17
90.96900 4.90322e-17
90.96910 3.84441e-17
90.96920 3.62235e-17
90.96930 3.15780e-17
90.96940 2.22044e-17
90.96950 2.38902e-17
90.96960 3.12961e-17
90.96970 2.51423e-17
90.96980 1.51912e-17
90.96990 1.55447e-17
90.97000 1.24117e-17
90.97010 -3.91150e-19
90.97020 -3.11324e-18
90.97030 9.76628e-18
90.97040 1.75214e-17
90.97050 1.29823e-17
90.97060 8.48827e-18
90.97070 6.34292e-18
90.97080 3.39731e-18
90.97090 7.94708e-18
90.97100 1.84613e-17
90.97110 1.74451e-17
90.97120 6.00468e-18
90.97130 5.29614e-18
90.97140 1.24893e-17
90.97150 8.79346e-18
90.97160 2.75254e-18
90.97170 8.79775e-18
90.97180 1.34318e-17
90.97190 5.83584e-18
90.97200 3.30607e-19
90.97210 -2.74064e-19
90.97220 -6.55120e-18
90.97230 -1.11365e-17
90.97240 -2.67925e-18
90.97250 8.73769e-18
90.97260 1.13561e-17
90.97270 8.41582e-18
90.97280 6.04618e-18
90.97290 7.38287e-18
90.97300 1.01306e-17
90.97310 9.36153e-18
90.97320 8.85361e-18
90.97330 1.32528e-17
90.97340 1.38682e-17
90.97350 1.00822e-17
90.97360 2.02421e-17
90.97370 4.13755e-17
90.97380 5.27976e-17
90.97390 6.28803e-17
90.97400 8.61384e-17
90.97410 1.01403e-16
90.97420 9.47731e-17
90.97430 8.45247e-17
90.97440 7.46016e-17
90.97450 5.46168e-17
90.97460 3.86777e-17
90.97470 3.59722e-17
90.97480 3.03298e-17
90.97490 1.82875e-17
90.97500 1.54665e-17
90.97510 1.84103e-17
90.97520 1.36488e-17
90.97530 4.58261e-18
90.97540 -4.30734e-20
90.97550 7.05795e-19
90.97560 4.66103e-18
90.97570 8.42113e-18
90.97580 1.04187e-17
90.97590 7.95722e-18
90.97600 -6.17874e-18
90.97610 -2.26561e-17
90.97620 -1.64621e-17
90.97630 7.67129e-18
90.97640 1.38932e-17
90.97650 1.00651e-19
90.97660 -3.39678e-18
90.97670 2.87273e-18
90.97680 1.60686e-18
90.97690 -1.51214e-18
90.97700 1.17137e-18
90.97710 1.77044e-18
90.97720 -9.86786e-20
90.97730 9.57861e-19
90.97740 4.45666e-19
90.97750 3.34963e-19
90.97760 5.20723e-18
90.97770 8.08760e-18
90.97780 6.29789e-18
90.97790 9.49511e-18
90.97800 1.40882e-17
90.97810 1.03891e-17
90.97820 6.73915e-18
90.97830 9.95770e-18
90.97840 9.36091e-18
90.97850 3.69783e-18
90.97860 4.91614e-18
90.97870 9.74208e-18
90.97880 9.86592e-18
90.97890 1.50542e-17
90.97900 3.13158e-17
90.97910 4.65552e-17
90.97920 5.76222e-17
90.97930 7.69722e-17
90.97940 1.01046e-16
90.97950 1.11835e-16
90.97960 1.06658e-16
90.97970 9.14223e-17
90.97980 6.35450e-17
90.97990 3.15109e-17
90.98000 1.68671e-17
90.98010 1.71292e-17
90.98020 1.04885e-17
90.98030 2.02010e-18
90.98040 9.60669e-18
90.98050 2.26812e-17
90.98060 2.21924e-17
90.98070 1.70061e-17
90.98080 1.74943e-17
90.98090 1.70569e-17
90.98100 1.52450e-17
90.98110 1.61189e-17
90.98120 1.32162e-17
90.98130 6.92613e-18
90.98140 7.26211e-18
90.98150 1.14766e-17
90.98160 9.77252e-18
90.98170 6.52155e-18
90.98180 6.69841e-18
90.98190 8.41594e-18
90.98200 1.10385e-17
90.98210 1.32288e-17
90.98220 1.00948e-17
90.98230 8.03396e-18
90.98240 1.20182e-17
90.98250 1.11069e-17
90.98260 3.64050e-18
90.98270 5.04813e-18
90.98280 1.76404e-17
90.98290 2.82165e-17
90.98300 3.23407e-17
90.98310 2.96387e-17
90.98320 1.74071e-17
90.98330 5.18744e-18
90.98340 6.07523e-18
90.98350 1.51012e-17
90.98360 2.11480e-17
90.98370 2.75077e-17
90.98380 3.96929e-17
90.98390 5.34195e-17
90.98400 6.36641e-17
90.98410 7.02661e-17
90.98420 7.30152e-17
90.98430 6.95508e-17
90.98440 5.89126e-17
90.98450 4.21711e-17
90.98460 2.23734e-17
90.98470 7.71169e-18
90.98480 7.47828e-18
90.98490 1.60944e-17
90.98500 1.71187e-17
90.98510 9.55506e-18
90.98520 5.74570e-18
90.98530 4.62577e-18
90.98540 -7.45607e-19
90.98550 -1.13406e-18
90.98560 4.87565e-18
90.98570 1.93398e-18
90.98580 -6.77855e-18
90.98590 -3.38339e-18
90.98600 4.10307e-18
90.98610 -3.55265e-19
90.98620 -6.92096e-18
90.98630 -6.21957e-18
90.98640 -5.21720e-18
90.98650 -2.90729e-18
90.98660 3.47929e-18
90.98670 3.31023e-18
90.98680 -1.97298e-18
90.98690 -4.29730e-19
90.98700 4.09853e-18
90.98710 5.31565e-18
90.98720 7.19578e-18
90.98730 6.03700e-18
90.98740 -1.04104e-18
90.98750 -1.32177e-18
90.98760 5.94559e-18
90.98770 5.43365e-18
90.98780 1.00836e-18
90.98790 2.60619e-18
90.98800 9.72491e-19
90.98810 -3.38301e-18
90.98820 3.31210e-18
90.98830 1.40974e-17
90.98840 1.84678e-17
90.98850 2.95033e-17
90.98860 4.62839e-17
90.98870 5.06420e-17
90.98880 5.35927e-17
90.98890 7.22316e-17
90.98900 8.23077e-17
90.98910 5.91211e-17
90.98920 2.87347e-17
90.98930 1.79780e-17
90.98940 2.22345e-17
90.98950 2.60116e-17
90.98960 1.95853e-17
90.98970 6.96880e-18
90.98980 3.58397e-18
90.98990 7.35129e-18
90.99000 3.79878e-18
90.99010 -2.03231e-18
90.99020 2.65582e-18
90.99030 6.03831e-18
90.99040 8.81798e-19
90.99050 4.34915e-18
90.99060 1.74791e-17
90.99070 1.89805e-17
90.99080 9.29477e-18
90.99090 5.99056e-18
90.99100 4.42160e-18
90.99110 -1.01623e-18
90.99120 3.25040e-19
90.99130 7.72994e-18
90.99140 5.31669e-18
90.99150 -3.90172e-18
90.99160 -4.43315e-18
90.99170 -7.11669e-19
90.99180 -3.44974e-18
90.99190 -6.64949e-18
90.99200 -5.87504e-18
90.99210 -7.47574e-18
90.99220 -9.23480e-18
90.99230 -3.98273e-18
90.99240 2.28042e-18
90.99250 6.67737e-18
90.99260 1.60897e-17
90.99270 2.35917e-17
90.99280 1.74894e-17
90.99290 1.62689e-17
90.99300 3.76072e-17
90.99310 5.96586e-17
90.99320 5.58606e-17
90.99330 3.87866e-17
90.99340 2.77200e-17
90.99350 1.96085e-17
90.99360 1.32482e-17
90.99370 1.02647e-17
90.99380 4.06130e-18
90.99390 -4.82963e-18
90.99400 -4.17672e-18
90.99410 4.71699e-18
90.99420 6.61598e-18
90.99430 -2.34532e-18
90.99440 -6.52296e-18
90.99450 1.41026e-18
90.99460 6.69821e-18
90.99470 -2.84977e-18
90.99480 -1.13871e-17
90.99490 -2.60309e-18
90.99500 1.05915e-17
90.99510 1.45140e-17
90.99520 1.71153e-17
90.99530 1.86243e-17
90.99540 7.72168e-18
90.99550 -2.23890e-18
90.99560 5.11331e-18
90.99570 1.42265e-17
90.99580 1.31543e-17
90.99590 1.36995e-17
90.99600 1.52651e-17
90.99610 9.89494e-18
90.99620 9.84093e-18
90.99630 1.68638e-17
90.99640 1.28404e-17
90.99650 4.23042e-18
90.99660 9.62760e-18
90.99670 1.74915e-17
90.99680 1.45217e-17
90.99690 1.34798e-17
90.99700 2.12916e-17
90.99710 2.91887e-17
90.99720 3.61685e-17
90.99730 3.86064e-17
90.99740 2.77662e-17
90.99750 1.26250e-17
90.99760 8.02285e-18
90.99770 8.84398e-18
90.99780 5.46234e-18
90.99790 1.17376e-18
90.99800 7.42713e-19
90.99810 1.82766e-18
90.99820 -6.16242e-19
90.99830 -4.93019e-18
90.99840 -8.10039e-19
90.99850 8.41625e-18
90.99860 3.50389e-18
90.99870 -1.04787e-17
90.99880 -7.67442e-18
90.99890 5.16071e-18
90.99900 1.01953e-18
90.99910 -1.07530e-17
90.99920 -8.38535e-18
90.99930 -8.65700e-19
90.99940 4.85658e-18
90.99950 1.25282e-17
90.99960 1.21806e-17
90.99970 1.69152e-18
90.99980 7.77645e-19
90.99990 6.81870e-18
91.00000 2.14354e-18
91.00010 -1.93284e-18
91.00020 4.89101e-18
91.00030 4.79588e-18
91.00040 -2.60117e-18
91.00050 5.72429e-18
91.00060 2.54621e-17
91.00070 3.49917e-17
91.00080 3.55640e-17
91.00090 3.37257e-17
91.00100 2.47991e-17
91.00110 1.34998e-17
91.00120 9.13237e-18
91.00130 9.29082e-18
91.00140 6.86515e-18
91.00150 2.29125e-18
91.00160 1.86286e-18
91.00170 8.40525e-18
91.00180 9.62292e-18
91.00190 -2.30697e-18
91.00200 -7.85467e-18
91.00210 1.86605e-18
91.00220 7.28361e-19
91.00230 -1.61859e-17
91.00240 -1.69010e-17
91.00250 1.32939e-19
91.00260 2.95086e-18
91.00270 -6.39778e-18
91.00280 -4.08222e-18
91.00290 4.36973e-18
91.00300 3.89137e-18
91.00310 -2.00514e-18
91.00320 -6.52432e-18
91.00330 -5.58782e-18
91.00340 4.45198e-19
91.00350 1.05464e-18
91.00360 -4.47207e-18
91.00370 -4.96261e-19
91.00380 9.10903e-18
91.00390 7.43492e-18
91.00400 3.56251e-18
91.00410 9.12661e-18
91.00420 9.98323e-18
91.00430 2.96913e-18
91.00440 6.83419e-18
91.00450 1.84763e-17
91.00460 1.90729e-17
91.00470 1.18276e-17
91.00480 7.01661e-18
91.00490 5.00621e-19
91.00500 -8.40961e-18
91.00510 -1.33678e-17
91.00520 -1.23486e-17
91.00530 -5.50507e-18
91.00540 2.07954e-18
91.00550 3.29750e-19
91.00560 -4.98225e-18
91.00570 -1.80242e-18
91.00580 2.33003e-18
91.00590 -1.95284e-18
91.00600 -5.32504e-18
91.00610 -2.50425e-18
91.00620 -2.99939e-18
91.00630 -7.23752e-18
91.00640 -7.03562e-18
91.00650 -4.18768e-18
91.00660 -2.54491e-18
91.00670 -9.80070e-19
91.00680 -3.54139e-18
91.00690 -1.12557e-17
91.00700 -1.25597e-17
91.00710 -8.96435e-19
91.00720 1.28132e-17
91.00730 1.59197e-17
91.00740 9.46377e-18
91.00750 1.61531e-18
91.00760 -6.32750e-19
91.00770 3.97854e-18
91.00780 1.24810e-17
91.00790 1.87986e-17
91.00800 1.71218e-17
91.00810 1.01077e-17
91.00820 5.82410e-18
91.00830 4.44548e-18
91.00840 3.09392e-19
91.00850 -2.62253e-18
91.00860 1.81123e-18
91.00870 6.30908e-18
91.00880 4.66932e-18
91.00890 5.41493e-18
91.00900 1.19544e-17
91.00910 1.37473e-17
91.00920 4.55957e-18
91.00930 -2.41784e-18
91.00940 2.95117e-18
91.00950 1.23476e-17
91.00960 1.18425e-17
91.00970 3.47111e-18
91.00980 6.64682e-20
91.00990 3.99596e-18
91.01000 8.56100e-18
91.01010 1.12826e-17
91.01020 1.17605e-17
91.01030 6.19398e-18
91.01040 -1.28771e-18
91.01050 2.38120e-19
91.01060 9.27039e-18
91.01070 1.43023e-17
91.01080 1.11280e-17
91.01090 3.29772e-18
91.01100 -3.84107e-18
91.01110 -3.02094e-18
91.01120 6.07452e-18
91.01130 1.24128e-17
91.01140 1.11599e-17
91.01150 7.70898e-18
91.01160 4.43939e-18
91.01170 2.70556e-18
91.01180 4.22221e-18
91.01190 4.61930e-18
91.01200 1.82399e-18
91.01210 1.35879e-18
91.01220 3.66269e-18
91.01230 5.85828e-18
91.01240 1.35346e-17
91.01250 2.16208e-17
91.01260 1.19363e-17
91.01270 -4.95917e-18
91.01280 6.03348e-19
91.01290 1.96835e-17
91.01300 1.72718e-17
91.01310 9.49550e-19
91.01320 -1.05079e-18
91.01330 5.41530e-18
91.01340 6.18099e-18
91.01350 8.47555e-18
91.01360 1.31058e-17
91.01370 1.01602e-17
91.01380 5.91872e-18
91.01390 7.46296e-18
91.01400 5.32322e-18
91.01410 1.96108e-18
91.01420 9.59184e-18
91.01430 1.85166e-17
91.01440 1.29228e-17
91.01450 3.33528e-18
91.01460 9.35521e-19
91.01470 2.43036e-18
91.01480 7.42890e-18
91.01490 1.40023e-17
91.01500 9.67281e-18
91.01510 -2.42590e-18
91.01520 -2.45190e-18
91.01530 7.02541e-18
91.01540 8.02367e-18
91.01550 3.16946e-18
91.01560 5.78200e-18
91.01570 1.43533e-17
91.01580 2.15214e-17
91.01590 2.16562e-17
91.01600 1.31348e-17
91.01610 7.02306e-18
91.01620 1.39329e-17
91.01630 1.92766e-17
91.01640 8.29671e-18
91.01650 -2.11646e-18
91.01660 2.46830e-18
91.01670 1.29679e-17
91.01680 1.93327e-17
91.01690 2.06138e-17
91.01700 1.32360e-17
91.01710 1.70864e-18
91.01720 -2.96126e-19
91.01730 6.63152e-18
91.01740 1.15842e-17
91.01750 1.17647e-17
91.01760 9.05080e-18
91.01770 4.40278e-18
91.01780 3.71561e-18
91.01790 7.03833e-18
91.01800 7.39039e-18
91.01810 7.74535e-18
91.01820 1.22407e-17
91.01830 1.14938e-17
91.01840 1.78610e-18
91.01850 -5.41744e-20
91.01860 9.69480e-18
91.01870 1.67419e-17
91.01880 1.41642e-17
91.01890 7.30914e-18
91.01900 2.95992e-18
91.01910 5.35113e-18
91.01920 8.29605e-18
91.01930 1.67324e-18
91.01940 -5.22003e-18
91.01950 1.59692e-18
91.01960 1.22277e-17
91.01970 1.40561e-17
91.01980 1.30147e-17
91.01990 1.00007e-17
91.02000 6.51261e-19
91.02010 -3.62223e-18
91.02020 3.90405e-18
91.02030 7.54637e-18
91.02040 1.61667e-18
91.02050 1.84731e-18
